#cliente (linha) x produto(coluna);;;;;;;;;;;;;
#periodo1;;;;;;;;;;;;;
12048.00;51168.00;71904.00;2880.00;161856.00;1632.00;109296.00;20688.00;101040.00;4752.00;21216.00;12480.00;7440.00;2736.00
18448.50;78351.00;110103.00;4410.00;247842.00;2499.00;167359.50;31678.50;154717.50;7276.50;32487.00;19110.00;11392.50;4189.50
18448.50;78351.00;110103.00;4410.00;247842.00;2499.00;167359.50;31678.50;154717.50;7276.50;32487.00;19110.00;11392.50;4189.50
18448.50;78351.00;110103.00;4410.00;247842.00;2499.00;167359.50;31678.50;154717.50;7276.50;32487.00;19110.00;11392.50;4189.50
18448.50;78351.00;110103.00;4410.00;247842.00;2499.00;167359.50;31678.50;154717.50;7276.50;32487.00;19110.00;11392.50;4189.50
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
6024.00;25584.00;35952.00;1440.00;80928.00;816.00;54648.00;10344.00;50520.00;2376.00;10608.00;6240.00;3720.00;1368.00
